korpus,bracket,deck,labelQuelle,deckeDahinter,quelle,unbekannteKarten,totalCards,fastManaCount,landCount,untappedLandPercent,averageCmc,cheapCardRatio,manaByTurn3,cheapestWinComboMana,earliestWinTurn,completeComboCount,winComboCount,distinctWinLines,tutorCount,drawCount,freeInteractionCount,counterspellCount,removalCount,boardwipeCount,rampCount,interactionDensity,gameChangerCount,colorCount,simMedianWinTurn,simWinByTurn3,simWinByTurn4,simWinByTurn5,simWinRate
Bracket 3,3,kaalia-of-the-vast (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3521,https://json.edhrec.com/pages/average-decks/kaalia-of-the-vast/upgraded.json,0,100,2,36,92,4.16,0.07,3.2,,,1,0,0,1,5,2,0,16,5,13,0.18,3,5,,0,0,0,0
Bracket 3,3,sauron-the-dark-lord (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4831,https://json.edhrec.com/pages/average-decks/sauron-the-dark-lord/upgraded.json,0,100,2,37,84,3.3,0.06,3.1,,,0,0,0,0,11,3,5,13,6,12,0.21,2,5,,0,0,0,0
Bracket 3,3,teval-the-balanced-scale (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",5583,https://json.edhrec.com/pages/average-decks/teval-the-balanced-scale/upgraded.json,0,100,1,36,78,3.19,0.1,2.9,,,1,0,0,0,9,1,2,6,1,21,0.09,2,5,,0,0,0,0
Bracket 3,3,fire-lord-azula (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3359,https://json.edhrec.com/pages/average-decks/fire-lord-azula/upgraded.json,0,100,4,36,94,2.8,0.09,3.5,,,4,0,0,0,14,7,3,11,2,24,0.21,1,5,,0,0,0,0
Bracket 3,3,ms-bumbleflower (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4349,https://json.edhrec.com/pages/average-decks/ms-bumbleflower/upgraded.json,0,100,2,35,91,2.68,0.09,3.1,,,0,0,0,0,24,2,4,7,1,22,0.13,1,5,,0,0,0,0
Bracket 3,3,pantlaza-sun-favored (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4733,https://json.edhrec.com/pages/average-decks/pantlaza-sun-favored/upgraded.json,0,100,1,37,84,4.52,0.04,2.9,22,,3,3,2,0,11,8,0,13,3,14,0.21,0,5,,0,0,0,0
Bracket 3,3,lathril-blade-of-the-elves (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3653,https://json.edhrec.com/pages/average-decks/lathril-blade-of-the-elves/upgraded.json,0,100,1,35,89,3.22,0.08,3,,,5,0,0,2,9,0,0,8,2,17,0.08,1,5,,0,0,0,0
Bracket 3,3,giada-font-of-hope (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3868,https://json.edhrec.com/pages/average-decks/giada-font-of-hope/upgraded.json,0,100,1,34,91,3.52,0.08,3,,,0,0,0,1,10,1,0,7,3,8,0.08,4,5,,0,0,0,0
Bracket 3,3,the-wise-mothman (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3595,https://json.edhrec.com/pages/average-decks/the-wise-mothman/upgraded.json,0,100,1,35,86,3.09,0.06,2.9,3,4,2,2,4,0,11,0,1,6,1,12,0.07,0,5,7,0.006,0.0105,0.013,0.055
Bracket 3,3,jodah-the-unifier (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3032,https://json.edhrec.com/pages/average-decks/jodah-the-unifier/upgraded.json,0,100,2,37,92,3.06,0.09,3.1,6,10,3,2,6,2,13,2,2,8,2,23,0.12,2,5,7,0.0045,0.021,0.0375,0.1305
Bracket 3,3,toph-the-first-metalbender (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2909,https://json.edhrec.com/pages/average-decks/toph-the-first-metalbender/upgraded.json,0,100,1,37,95,2.9,0.13,3,10,,15,4,10,0,9,0,0,7,1,19,0.07,1,5,10,0,0,0,0.0055
Bracket 3,3,nekusar-the-mindrazer (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2765,https://json.edhrec.com/pages/average-decks/nekusar-the-mindrazer/upgraded.json,0,100,2,36,92,3,0.07,3.2,16,,7,3,7,0,31,3,5,8,2,11,0.16,2,5,9,0,0,0.0005,0.086
Bracket 3,3,yuriko-the-tigers-shadow (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2614,https://json.edhrec.com/pages/average-decks/yuriko-the-tigers-shadow/upgraded.json,0,100,2,35,91,3.12,0.21,3.2,,,0,0,0,2,15,4,5,9,0,7,0.18,1,5,,0,0,0,0
Bracket 3,3,kenrith-the-returned-king (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2003,https://json.edhrec.com/pages/average-decks/kenrith-the-returned-king/upgraded.json,0,99,2,36,89,2.7,0.1111111111111111,3.1,,,0,0,0,1,18,1,3,8,1,29,0.12121212121212122,3,5,,0,0,0,0
Bracket 3,3,cloud-ex-soldier (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4188,https://json.edhrec.com/pages/average-decks/cloud-ex-soldier/upgraded.json,0,100,1,36,86,2.67,0.1,3,,,0,0,0,1,8,1,0,8,3,14,0.09,0,5,,0,0,0,0
Bracket 3,3,hearthhull-the-worldseed (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",4739,https://json.edhrec.com/pages/average-decks/hearthhull-the-worldseed/upgraded.json,0,100,1,39,87,3.48,0.06,3,,,1,0,0,0,12,0,0,13,2,28,0.13,1,5,,0,0,0,0
Bracket 3,3,kefka-court-mage (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2737,https://json.edhrec.com/pages/average-decks/kefka-court-mage/upgraded.json,0,100,2,37,95,3,0.09,3.2,11,,2,1,3,0,19,5,7,13,5,15,0.25,1,5,10,0,0,0,0.006
Bracket 3,3,valgavoth-harrower-of-souls (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3430,https://json.edhrec.com/pages/average-decks/valgavoth-harrower-of-souls/upgraded.json,0,100,2,35,89,3.28,0.06,3.2,,,0,0,0,0,6,1,0,23,6,9,0.24,2,5,,0,0,0,0
Bracket 3,3,isshin-two-heavens-as-one (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2932,https://json.edhrec.com/pages/average-decks/isshin-two-heavens-as-one/upgraded.json,0,100,1,36,92,3.09,0.07,3,,,0,0,0,0,8,2,0,11,5,14,0.13,2,5,,0,0,0,0
Bracket 3,3,sephiroth-fabled-soldier (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3589,https://json.edhrec.com/pages/average-decks/sephiroth-fabled-soldier/upgraded.json,0,100,3,35,94,2.77,0.12,3.5,,,16,0,0,0,12,1,0,21,5,12,0.22,1,5,,0,0,0,0
Bracket 3,3,baylen-the-haymaker (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2761,https://json.edhrec.com/pages/average-decks/baylen-the-haymaker/upgraded.json,0,100,1,36,94,2.98,0.09,3,,,0,0,0,0,10,0,0,9,1,14,0.09,2,5,,0,0,0,0
Bracket 3,3,miirym-sentinel-wyrm (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3052,https://json.edhrec.com/pages/average-decks/miirym-sentinel-wyrm/upgraded.json,0,100,2,35,91,4.18,0.04,3.1,,,1,0,0,0,9,3,4,11,3,22,0.18,1,5,,0,0,0,0
Bracket 3,3,chatterfang-squirrel-general (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2758,https://json.edhrec.com/pages/average-decks/chatterfang-squirrel-general/upgraded.json,0,100,1,36,83,2.97,0.06,2.9,,,12,0,0,0,12,0,1,9,1,17,0.1,0,5,,0,0,0,0
Bracket 3,3,ulalek-fused-atrocity (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2712,https://json.edhrec.com/pages/average-decks/ulalek-fused-atrocity/upgraded.json,0,100,1,36,97,5.19,0.04,3.1,14,,1,1,8,1,17,4,3,24,4,23,0.31,0,5,8,0,0.001,0.0035,0.0305
Bracket 3,3,frodo-adventurous-hobbit-sam-loyal-attendant (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3449,https://json.edhrec.com/pages/average-decks/frodo-adventurous-hobbit-sam-loyal-attendant/upgraded.json,0,100,1,37,76,2.68,0.09,2.8,,,1,0,0,2,12,1,0,9,3,19,0.1,1,5,,0,0,0,0
Bracket 3,3,hashaton-scarabs-fist (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2713,https://json.edhrec.com/pages/average-decks/hashaton-scarabs-fist/upgraded.json,0,100,2,36,92,3.28,0.13,3.2,,,1,0,0,0,25,3,3,13,5,14,0.19,1,5,,0,0,0,0
Bracket 3,3,bello-bard-of-the-brambles (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2638,https://json.edhrec.com/pages/average-decks/bello-bard-of-the-brambles/upgraded.json,0,100,2,35,86,3.68,0.04,3.1,,,0,0,0,0,9,5,0,9,1,24,0.14,0,5,,0,0,0,0
Bracket 3,3,ashling-the-limitless (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2835,https://json.edhrec.com/pages/average-decks/ashling-the-limitless/upgraded.json,0,100,1,36,83,4.17,0.04,2.9,,,2,0,0,1,9,3,0,14,3,16,0.17,0,5,,0,0,0,0
Bracket 3,3,esika-god-of-the-tree (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1865,https://json.edhrec.com/pages/average-decks/esika-god-of-the-tree/upgraded.json,0,100,1,36,83,3.77,0.05,2.9,14,,4,1,1,2,11,3,1,13,6,27,0.17,4,5,9.5,0,0,0,0.003
Bracket 3,3,hakbal-of-the-surging-soul (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2687,https://json.edhrec.com/pages/average-decks/hakbal-of-the-surging-soul/upgraded.json,0,100,1,36,89,2.8,0.05,3,,,0,0,0,0,15,1,4,6,4,11,0.11,1,5,,0,0,0,0
Bracket 3,3,muldrotha-the-gravetide (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2541,https://json.edhrec.com/pages/average-decks/muldrotha-the-gravetide/upgraded.json,0,100,2,36,89,2.64,0.13,3.1,7,,1,1,1,2,12,1,3,9,2,18,0.13,2,5,9,0,0,0,0.0315
Bracket 3,3,rin-and-seri-inseparable (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1916,https://json.edhrec.com/pages/average-decks/rin-and-seri-inseparable/upgraded.json,0,100,1,35,91,3.03,0.06,3,,,0,0,0,0,7,0,0,10,1,11,0.1,2,5,,0,0,0,0
Bracket 3,3,glarb-calamitys-augur (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1954,https://json.edhrec.com/pages/average-decks/glarb-calamitys-augur/upgraded.json,0,100,1,37,84,3.1,0.12,2.9,,,0,0,0,0,11,4,3,8,2,26,0.15,1,5,,0,0,0,0
Bracket 3,3,animar-soul-of-elements (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1890,https://json.edhrec.com/pages/average-decks/animar-soul-of-elements/upgraded.json,0,100,3,35,94,3.69,0.13,3.3,,,2,0,0,1,15,3,3,12,2,19,0.18,4,5,,0,0,0,0
Bracket 3,3,arcades-the-strategist (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1860,https://json.edhrec.com/pages/average-decks/arcades-the-strategist/upgraded.json,0,100,1,35,94,2.82,0.08,3,,,1,0,0,0,8,0,2,10,3,12,0.12,1,5,,0,0,0,0
Bracket 3,3,aragorn-the-uniter (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2134,https://json.edhrec.com/pages/average-decks/aragorn-the-uniter/upgraded.json,0,100,1,37,86,2.87,0.06,3,,,0,0,0,0,19,0,4,13,1,23,0.17,2,5,,0,0,0,0
Bracket 3,3,ygra-eater-of-all (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1984,https://json.edhrec.com/pages/average-decks/ygra-eater-of-all/upgraded.json,0,100,2,35,86,2.6,0.15,3.1,,,17,0,0,0,9,0,0,14,5,22,0.14,0,5,,0,0,0,0
Bracket 3,3,the-necrobloom (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2456,https://json.edhrec.com/pages/average-decks/the-necrobloom/upgraded.json,0,100,1,39,77,3.2,0.09,2.9,,,1,0,0,0,9,0,0,9,1,31,0.09,2,5,,0,0,0,0
Bracket 3,3,flubs-the-fool (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1591,https://json.edhrec.com/pages/average-decks/flubs-the-fool/upgraded.json,0,100,2,39,95,2.57,0.15,3.1,,,1,0,0,0,11,0,0,5,0,29,0.05,2,5,,0,0,0,0
Bracket 3,3,mr-house-president-and-ceo (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1832,https://json.edhrec.com/pages/average-decks/mr-house-president-and-ceo/upgraded.json,0,100,1,35,91,3.14,0.07,3,,,0,0,0,0,7,1,0,13,3,20,0.14,1,5,,0,0,0,0
Bracket 3,3,arabella-abandoned-doll (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1555,https://json.edhrec.com/pages/average-decks/arabella-abandoned-doll/upgraded.json,0,100,1,34,94,2.8,0.1,3,,,0,0,0,0,10,1,0,10,4,7,0.11,1,5,,0,0,0,0
Bracket 3,3,caesar-legions-emperor (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2475,https://json.edhrec.com/pages/average-decks/caesar-legions-emperor/upgraded.json,0,100,1,36,83,3.08,0.06,2.9,,,0,0,0,0,9,1,0,12,4,10,0.13,0,5,,0,0,0,0
Bracket 3,3,breya-etherium-shaper (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2029,https://json.edhrec.com/pages/average-decks/breya-etherium-shaper/upgraded.json,0,100,1,36,83,3.16,0.07,2.9,10,,13,3,10,0,15,2,2,9,1,15,0.13,0,5,9,0,0,0.0005,0.005
Bracket 3,3,wilhelt-the-rotcleaver (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2490,https://json.edhrec.com/pages/average-decks/wilhelt-the-rotcleaver/upgraded.json,0,100,2,35,86,2.98,0.1,3.1,,,12,0,0,1,9,1,3,12,6,10,0.16,1,5,,0,0,0,0
Bracket 3,3,oloro-ageless-ascetic (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1641,https://json.edhrec.com/pages/average-decks/oloro-ageless-ascetic/upgraded.json,0,100,1,35,91,3.18,0.1,3,9,,16,3,5,0,10,1,6,13,6,8,0.2,3,5,10,0,0,0,0.0095
Bracket 3,3,maralen-fae-ascendant (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1946,https://json.edhrec.com/pages/average-decks/maralen-fae-ascendant/upgraded.json,0,100,1,34,91,2.98,0.07,3,,,0,0,0,1,14,3,9,6,0,16,0.18,2,5,,0,0,0,0
Bracket 3,3,meren-of-clan-nel-toth (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2456,https://json.edhrec.com/pages/average-decks/meren-of-clan-nel-toth/upgraded.json,0,100,2,36,86,2.89,0.15,3.1,,,1,0,0,3,8,0,0,22,5,16,0.22,0,5,,0,0,0,0
Bracket 3,3,kuja-genome-sorcerer (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2252,https://json.edhrec.com/pages/average-decks/kuja-genome-sorcerer/upgraded.json,0,100,3,36,92,2.81,0.07,3.4,,,0,0,0,0,14,3,0,13,2,15,0.16,1,5,,0,0,0,0
Bracket 3,3,ureni-of-the-unwritten (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3101,https://json.edhrec.com/pages/average-decks/ureni-of-the-unwritten/upgraded.json,0,100,1,37,89,4.17,0.04,3,,,1,0,0,0,8,3,2,15,2,23,0.2,0,5,,0,0,0,0
Bracket 3,3,kinnan-bonder-prodigy (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",609,https://json.edhrec.com/pages/average-decks/kinnan-bonder-prodigy/upgraded.json,0,100,3,32,97,2.88,0.16,3.1,,,25,0,0,3,7,2,7,12,0,30,0.21,2,5,,0,0,0,0
Bracket 3,3,teysa-karlov (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2335,https://json.edhrec.com/pages/average-decks/teysa-karlov/upgraded.json,0,100,2,35,89,2.85,0.11,3.2,,,5,0,0,0,12,0,0,15,4,16,0.15,2,5,,0,0,0,0
Bracket 3,3,gishath-suns-avatar (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2144,https://json.edhrec.com/pages/average-decks/gishath-suns-avatar/upgraded.json,0,100,1,37,92,4.65,0.03,3,22,,4,3,2,0,11,3,0,13,3,18,0.16,1,5,,0,0,0,0
Bracket 3,3,zhulodok-void-gorger (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2390,https://json.edhrec.com/pages/average-decks/zhulodok-void-gorger/upgraded.json,0,100,3,37,95,5.71,0.06,3.3,,,1,0,0,2,16,3,4,22,4,20,0.29,3,5,,0,0,0,0
Bracket 3,3,tom-bombadil (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1779,https://json.edhrec.com/pages/average-decks/tom-bombadil/upgraded.json,0,100,1,36,81,3.25,0.07,2.9,,,2,0,0,2,22,1,0,13,2,23,0.14,1,5,,0,0,0,0
Bracket 3,3,atla-palani-nest-tender (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1862,https://json.edhrec.com/pages/average-decks/atla-palani-nest-tender/upgraded.json,0,100,1,36,94,4.41,0.04,3,10,,13,2,6,0,7,3,0,14,2,12,0.17,1,5,8,0,0,0,0.0005
Bracket 3,3,tidus-yunas-guardian (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",3076,https://json.edhrec.com/pages/average-decks/tidus-yunas-guardian/upgraded.json,0,100,3,37,78,2.81,0.09,3.1,7,,5,5,2,0,7,1,2,13,3,13,0.16,1,5,10,0,0,0,0.0055
Bracket 3,3,korvold-fae-cursed-king (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1848,https://json.edhrec.com/pages/average-decks/korvold-fae-cursed-king/upgraded.json,0,100,2,35,91,2.97,0.09,3.2,9,,11,5,1,0,7,1,0,13,3,31,0.14,1,5,8,0,0.0005,0.004,0.0455
Bracket 3,3,shorikai-genesis-engine (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2054,https://json.edhrec.com/pages/average-decks/shorikai-genesis-engine/upgraded.json,0,100,1,36,92,2.97,0.1,3,,,1,0,0,0,13,2,4,12,4,13,0.18,2,5,,0,0,0,0
Bracket 3,3,zurgo-stormrender (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2540,https://json.edhrec.com/pages/average-decks/zurgo-stormrender/upgraded.json,0,100,1,36,86,3.03,0.08,3,,,0,0,0,0,10,1,0,12,3,11,0.13,0,5,,0,0,0,0
Bracket 3,3,go-shintai-of-lifes-origin (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1950,https://json.edhrec.com/pages/average-decks/go-shintai-of-lifes-origin/upgraded.json,0,100,1,37,81,2.92,0.07,2.9,,,0,0,0,2,14,1,1,9,2,12,0.11,1,5,,0,0,0,0
Bracket 3,3,urza-lord-high-artificer (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",952,https://json.edhrec.com/pages/average-decks/urza-lord-high-artificer/upgraded.json,0,100,3,33,97,2.57,0.17,3.2,,,8,0,0,1,19,4,7,5,1,11,0.16,2,5,,0,0,0,0
Bracket 3,3,krrik-son-of-yawgmoth (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1415,https://json.edhrec.com/pages/average-decks/krrik-son-of-yawgmoth/upgraded.json,0,100,3,35,97,3.45,0.08,3.5,9,,14,2,2,2,11,2,0,14,2,12,0.16,2,5,9,0,0.002,0.0065,0.093
Bracket 3,3,felothar-the-steadfast (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2776,https://json.edhrec.com/pages/average-decks/felothar-the-steadfast/upgraded.json,0,100,1,37,78,3.43,0.05,2.9,,,0,0,0,0,8,0,0,12,4,14,0.12,1,5,,0,0,0,0
Bracket 3,3,queen-marchesa (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2151,https://json.edhrec.com/pages/average-decks/queen-marchesa/upgraded.json,0,100,1,36,92,3.52,0.06,3,,,0,0,0,2,17,1,0,20,4,14,0.21,2,5,,0,0,0,0
Bracket 3,3,the-wandering-minstrel (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1399,https://json.edhrec.com/pages/average-decks/the-wandering-minstrel/upgraded.json,0,100,1,37,32,3.33,0.08,2.4,11,,2,2,1,0,12,1,1,5,1,35,0.07,2,5,10,0,0,0,0.0035
Bracket 3,3,zaxara-the-exemplary (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1614,https://json.edhrec.com/pages/average-decks/zaxara-the-exemplary/upgraded.json,0,100,1,36,92,2.34,0.11,3,,,4,0,0,0,11,2,4,10,0,15,0.16,0,5,,0,0,0,0
Bracket 3,3,helga-skittish-seer (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1869,https://json.edhrec.com/pages/average-decks/helga-skittish-seer/upgraded.json,0,100,2,36,94,3.55,0.12,3.2,,,4,0,0,0,14,3,5,9,0,24,0.17,1,5,,0,0,0,0
Bracket 3,3,avatar-aang (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1477,https://json.edhrec.com/pages/average-decks/avatar-aang/upgraded.json,0,100,1,36,92,3.13,0.04,3,,,4,0,0,0,12,1,1,11,1,23,0.13,1,5,,0,0,0,0
Bracket 3,3,ghyrson-starn-kelermorph (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1844,https://json.edhrec.com/pages/average-decks/ghyrson-starn-kelermorph/upgraded.json,0,100,1,35,89,2.26,0.19,3,7,,7,6,3,0,16,2,5,26,8,9,0.33,1,5,9,0,0,0.002,0.0635
Bracket 3,3,choco-seeker-of-paradise (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1631,https://json.edhrec.com/pages/average-decks/choco-seeker-of-paradise/upgraded.json,0,100,1,38,92,3,0.09,3,,,0,0,0,0,8,3,5,6,2,13,0.14,1,5,,0,0,0,0
Bracket 3,3,xyris-the-writhing-storm (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1708,https://json.edhrec.com/pages/average-decks/xyris-the-writhing-storm/upgraded.json,0,100,1,37,95,2.79,0.09,3,,,1,0,0,0,22,3,5,5,2,15,0.13,1,5,,0,0,0,0
Bracket 3,3,the-first-sliver (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1786,https://json.edhrec.com/pages/average-decks/the-first-sliver/upgraded.json,0,100,1,36,97,3.14,0.06,3.1,,,0,0,0,0,6,2,1,8,1,11,0.11,0,5,,0,0,0,0
Bracket 3,3,kotis-the-fangkeeper (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1450,https://json.edhrec.com/pages/average-decks/kotis-the-fangkeeper/upgraded.json,0,100,1,36,94,2.33,0.15,3,,,0,0,0,0,7,5,6,4,1,17,0.15,2,5,,0,0,0,0
Bracket 3,3,terra-herald-of-hope (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2484,https://json.edhrec.com/pages/average-decks/terra-herald-of-hope/upgraded.json,0,100,1,38,87,3.24,0.07,3,,,0,0,0,2,15,0,0,11,2,15,0.11,0,5,,0,0,0,0
Bracket 3,3,terra-magical-adept (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",1926,https://json.edhrec.com/pages/average-decks/terra-magical-adept/upgraded.json,0,100,1,36,89,3.19,0.09,3,,,3,0,0,1,18,2,2,16,0,23,0.2,1,5,,0,0,0,0
Bracket 3,3,auntie-ool-cursewretch (Upgraded),"EDHREC-Bracket ""upgraded"" (Fremdlabel von EDHREC, Herkunft nicht nachgeprüft)",2311,https://json.edhrec.com/pages/average-decks/auntie-ool-cursewretch/upgraded.json,0,100,1,36,83,3.42,0.03,2.9,14,,5,1,2,0,17,0,0,33,8,13,0.33,0,5,,0,0,0,0
